T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	14.2466	5.00033	6.75125e-06	-0.0554537	3.24922e-06	1.00864e-05
1	1.25893e-08	14.0919	5.00014	6.75014e-06	-0.0554537	3.79269e-06	1.17735e-05
1	1.58489e-08	13.9373	5.00045	6.75194e-06	-0.0554537	4.42707e-06	1.37427e-05
1	1.99526e-08	13.7826	5.00026	6.75084e-06	-0.0554537	5.16756e-06	1.60414e-05
1	2.51189e-08	13.6279	5.00007	6.74973e-06	-0.0554537	6.03191e-06	1.87245e-05
1	3.16228e-08	13.4733	5.00038	6.75153e-06	-0.0554537	7.04082e-06	2.18565e-05
1	3.98107e-08	13.3186	5.00019	6.75043e-06	-0.0554537	8.21849e-06	2.55123e-05
1	5.01187e-08	13.1639	5	6.74932e-06	-0.0554537	9.59315e-06	2.97795e-05
1	6.30957e-08	13.0093	5.00031	6.75112e-06	-0.0554537	1.11977e-05	3.47606e-05
1	7.94328e-08	12.8546	5.00012	6.75002e-06	-0.0554537	1.30707e-05	4.05747e-05
1	1e-07	12.7	5.00043	6.75182e-06	-0.0554537	1.52569e-05	4.73614e-05
1	1.25893e-07	12.5453	5.00024	6.75071e-06	-0.0554537	1.78089e-05	5.52832e-05
1	1.58489e-07	12.3906	5.00005	6.74961e-06	-0.0554537	2.07876e-05	6.45301e-05
1	1.99526e-07	12.236	5.00036	6.75141e-06	-0.0554537	2.42647e-05	7.53236e-05
1	2.51189e-07	12.0813	5.00017	6.75031e-06	-0.0554536	2.83232e-05	8.79224e-05
1	3.16228e-07	11.9267	5.00048	6.75211e-06	-0.0554536	3.30607e-05	0.000102629
1	3.98107e-07	11.772	5.00029	6.751e-06	-0.0554536	3.85905e-05	0.000119795
0.999999	5.01187e-07	11.6173	5.0001	6.7499e-06	-0.0554536	4.50453e-05	0.000139832
0.999999	6.30957e-07	11.4627	5.00041	6.7517e-06	-0.0554535	5.25797e-05	0.000163221
0.999999	7.94328e-07	11.308	5.00022	6.7506e-06	-0.0554535	6.13744e-05	0.000190521
0.999999	1e-06	11.1533	5.00003	6.74949e-06	-0.0554534	7.16401e-05	0.000222389
0.999999	1.25893e-06	10.9987	5.00034	6.7513e-06	-0.0554533	8.36228e-05	0.000259586
0.999998	1.58489e-06	10.844	5.00015	6.7502e-06	-0.0554532	9.76099e-05	0.000303005
0.999998	1.99526e-06	10.6894	5.00046	6.752e-06	-0.0554531	0.000113936	0.000353687
0.999997	2.51189e-06	10.5347	5.00027	6.7509e-06	-0.0554529	0.000132994	0.000412845
0.999997	3.16228e-06	10.38	5.00009	6.74981e-06	-0.0554527	0.000155239	0.000481899
0.999996	3.98107e-06	10.2254	5.0004	6.75162e-06	-0.0554524	0.000181205	0.000562503
0.999995	5.01187e-06	10.0707	5.00021	6.75053e-06	-0.0554521	0.000211514	0.000656589
0.999994	6.30957e-06	9.916	5.00002	6.74944e-06	-0.0554517	0.000246892	0.000766411
0.999992	7.94328e-06	9.7614	5.00033	6.75126e-06	-0.0554511	0.000288189	0.000894603
0.99999	1e-05	9.6067	5.00015	6.75018e-06	-0.0554505	0.000336392	0.00104424
0.999987	1.25893e-05	9.4521	5.00046	6.75201e-06	-0.0554496	0.000392659	0.0012189
0.999984	1.58489e-05	9.2974	5.00028	6.75095e-06	-0.0554485	0.000458337	0.00142277
0.99998	1.99526e-05	9.1427	5.0001	6.74989e-06	-0.0554472	0.000535001	0.00166074
0.999975	2.51189e-05	8.9881	5.00042	6.75176e-06	-0.0554455	0.000624488	0.00193852
0.999968	3.16228e-05	8.8334	5.00025	6.75074e-06	-0.0554434	0.000728944	0.00226276
0.99996	3.98107e-05	8.6787	5.00007	6.74974e-06	-0.0554407	0.000850873	0.00264122
0.99995	5.01187e-05	8.5241	5.00041	6.75167e-06	-0.0554373	0.000993197	0.00308298
0.999937	6.30957e-05	8.3694	5.00024	6.75073e-06	-0.055433	0.00115933	0.00359862
0.999921	7.94328e-05	8.2147	5.00009	6.74983e-06	-0.0554277	0.00135325	0.0042005
0.9999	0.0001	8.0601	5.00044	6.75189e-06	-0.055421	0.00157962	0.00490304
0.999874	0.000125893	7.9054	5.00031	6.75111e-06	-0.0554125	0.00184385	0.00572305
0.999842	0.000158489	7.7507	5.00019	6.75042e-06	-0.0554018	0.00215229	0.00668018
0.9998	0.000199526	7.596	5.00009	6.74983e-06	-0.0553884	0.00251233	0.00779735
0.999749	0.000251189	7.4413	5.00001	6.74938e-06	-0.0553715	0.00293262	0.0091013
0.999684	0.000316228	7.2867	5.00047	6.75199e-06	-0.0553503	0.00342324	0.0106232
0.999602	0.000398107	7.132	5.00045	6.75192e-06	-0.0553236	0.00399596	0.0123995
0.999499	0.000501187	6.9773	5.00049	6.7521e-06	-0.05529	0.00466455	0.0144727
0.999369	0.000630957	6.8225	5.00008	6.7497e-06	-0.0552478	0.00544506	0.0168922
0.999206	0.000794328	6.6678	5.00025	6.75063e-06	-0.0551948	0.00635627	0.0197158
0.999	0.001	6.513	5	6.74915e-06	-0.0551283	0.00742011	0.0230109
0.998741	0.00125893	6.3583	5.00037	6.75123e-06	-0.0550448	0.00866219	0.0268558
0.998415	0.00158489	6.2035	5.00039	6.7512e-06	-0.05494	0.0101125	0.031342
0.998005	0.00199526	6.0486	5.00009	6.74926e-06	-0.0548087	0.011806	0.0365758
0.997488	0.00251189	5.8937	5.00001	6.74856e-06	-0.0546443	0.0137838	0.042681
0.996838	0.00316228	5.7388	5.00022	6.74939e-06	-0.0544386	0.0160939	0.0498014
0.996019	0.00398107	5.5838	5.00029	6.7492e-06	-0.0541816	0.0187924	0.058104
