T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	14.1263	5.00024	6.75073e-06	-0.0759031	3.66452e-06	7.72409e-06
1	1.25893e-08	13.9718	5.00038	6.75152e-06	-0.0759031	4.27688e-06	9.01483e-06
1	1.58489e-08	13.8172	5.00015	6.7502e-06	-0.0759031	4.99171e-06	1.05216e-05
1	1.99526e-08	13.6626	5.00004	6.74953e-06	-0.0759031	5.82615e-06	1.22804e-05
1	2.51189e-08	13.508	5.00001	6.74936e-06	-0.0759031	6.80019e-06	1.43335e-05
1	3.16228e-08	13.3534	5.00005	6.7496e-06	-0.0759031	7.93718e-06	1.673e-05
1	3.98107e-08	13.1988	5.00015	6.75016e-06	-0.075903	9.26439e-06	1.95275e-05
1	5.01187e-08	13.0442	5.00029	6.75098e-06	-0.075903	1.08136e-05	2.2793e-05
1	6.30957e-08	12.8896	5.00046	6.752e-06	-0.075903	1.2622e-05	2.66047e-05
1	7.94328e-08	12.7349	5.00016	6.75027e-06	-0.075903	1.47329e-05	3.1054e-05
1	1e-07	12.5803	5.00039	6.75158e-06	-0.075903	1.71969e-05	3.62476e-05
1	1.25893e-07	12.4256	5.00013	6.75008e-06	-0.075903	2.0073e-05	4.23099e-05
1	1.58489e-07	12.271	5.00039	6.75157e-06	-0.075903	2.34302e-05	4.93863e-05
1	1.99526e-07	12.1163	5.00016	6.75022e-06	-0.075903	2.7349e-05	5.76463e-05
1	2.51189e-07	11.9617	5.00043	6.75182e-06	-0.075903	3.19233e-05	6.7288e-05
1	3.16228e-07	11.807	5.00022	6.75056e-06	-0.0759029	3.72627e-05	7.85423e-05
1	3.98107e-07	11.6523	5	6.74934e-06	-0.0759029	4.34951e-05	9.16792e-05
0.999999	5.01187e-07	11.4977	5.0003	6.75104e-06	-0.0759029	5.07701e-05	0.000107013
0.999999	6.30957e-07	11.343	5.00009	6.74986e-06	-0.0759028	5.92619e-05	0.000124912
0.999999	7.94328e-07	11.1884	5.00039	6.7516e-06	-0.0759027	6.91741e-05	0.000145805
0.999999	1e-06	11.0337	5.0002	6.75045e-06	-0.0759026	8.07443e-05	0.000170193
0.999999	1.25893e-06	10.8791	5.0005	6.75222e-06	-0.0759025	9.42498e-05	0.00019866
0.999998	1.58489e-06	10.7244	5.0003	6.75109e-06	-0.0759024	0.000110014	0.000231888
0.999998	1.99526e-06	10.5697	5.00011	6.74996e-06	-0.0759022	0.000128415	0.000270674
0.999997	2.51189e-06	10.4151	5.00042	6.75176e-06	-0.075902	0.000149895	0.000315948
0.999997	3.16228e-06	10.2604	5.00023	6.75065e-06	-0.0759017	0.000174966	0.000368794
0.999996	3.98107e-06	10.1057	5.00004	6.74955e-06	-0.0759014	0.000204232	0.000430479
0.999995	5.01187e-06	9.9511	5.00035	6.75136e-06	-0.075901	0.000238393	0.000502482
0.999994	6.30957e-06	9.7964	5.00017	6.75027e-06	-0.0759004	0.000278267	0.000586529
0.999992	7.94328e-06	9.6418	5.00048	6.7521e-06	-0.0758997	0.000324811	0.000684633
0.99999	1e-05	9.4871	5.0003	6.75103e-06	-0.0758989	0.000379141	0.000799147
0.999987	1.25893e-05	9.3324	5.00011	6.74998e-06	-0.0758978	0.000442558	0.000932814
0.999984	1.58489e-05	9.1778	5.00044	6.75184e-06	-0.0758964	0.000516583	0.00108884
0.99998	1.99526e-05	9.0231	5.00026	6.75082e-06	-0.0758947	0.00060299	0.00127096
0.999975	2.51189e-05	8.8684	5.00009	6.74982e-06	-0.0758926	0.00070385	0.00148354
0.999968	3.16228e-05	8.7138	5.00042	6.75176e-06	-0.0758899	0.000821583	0.00173168
0.99996	3.98107e-05	8.5591	5.00026	6.75082e-06	-0.0758864	0.000959009	0.00202132
0.99995	5.01187e-05	8.4044	5.00011	6.74993e-06	-0.0758821	0.00111942	0.00235941
0.999937	6.30957e-05	8.2498	5.00046	6.752e-06	-0.0758767	0.00130667	0.00275404
0.999921	7.94328e-05	8.0951	5.00033	6.75123e-06	-0.0758699	0.00152525	0.00321468
0.9999	0.0001	7.9404	5.00021	6.75055e-06	-0.0758613	0.0017804	0.00375235
0.999874	0.000125893	7.7857	5.00011	6.74999e-06	-0.0758506	0.00207823	0.00437995
0.999842	0.000158489	7.631	5.00004	6.74956e-06	-0.075837	0.0024259	0.00511251
0.9998	0.000199526	7.4764	5.0005	6.75222e-06	-0.0758199	0.00283174	0.00596757
0.999749	0.000251189	7.3217	5.00049	6.75219e-06	-0.0757984	0.00330551	0.00696562
0.999684	0.000316228	7.1669	5.00003	6.74954e-06	-0.0757714	0.00385858	0.00813057
0.999602	0.000398107	7.0122	5.00014	6.75015e-06	-0.0757374	0.00450425	0.00949029
0.999499	0.000501187	6.8575	5.00032	6.75121e-06	-0.0756947	0.00525803	0.0110773
0.999369	0.000630957	6.7027	5.00009	6.74993e-06	-0.0756411	0.00613808	0.0129297
0.999206	0.000794328	6.548	5.00049	6.75227e-06	-0.0755737	0.00716559	0.0150917
0.999	0.001	6.3931	5.00004	6.74971e-06	-0.075489	0.00836537	0.0176149
0.998741	0.00125893	6.2383	5.00028	6.7512e-06	-0.0753828	0.00976641	0.0205598
0.998415	0.00158489	6.0834	5.00026	6.75123e-06	-0.0752496	0.0114027	0.0239965
0.998005	0.00199526	5.9284	5.00005	6.75019e-06	-0.0750827	0.0133138	0.028007
0.997488	0.00251189	5.7734	5.00023	6.75149e-06	-0.0748738	0.0155466	0.0326868
0.996838	0.00316228	5.6183	5.0004	6.75285e-06	-0.0746124	0.0181555	0.0381472
0.996019	0.00398107	5.463	5.00018	6.75218e-06	-0.074286	0.0212049	0.0445177
0.994988	0.00501187	5.3076	5.00025	6.75341e-06	-0.073879	0.0247703	0.0519492
0.99369	0.00630957	5.152	5.00031	6.75497e-06	-0.0733723	0.0289409	0.0606168
0.992057	0.00794328	4.9961	5.00012	6.75569e-06	-0.0727429	0.0338222	0.0707243
