T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	14.2959	5.00018	6.75038e-06	-0.0484123	3.09283e-06	1.09493e-05
1	1.25893e-08	14.1413	5.00049	6.75218e-06	-0.0484123	3.61014e-06	1.27807e-05
1	1.58489e-08	13.9866	5.0003	6.75107e-06	-0.0484123	4.21399e-06	1.49185e-05
1	1.99526e-08	13.8319	5.00011	6.74997e-06	-0.0484123	4.91883e-06	1.74138e-05
1	2.51189e-08	13.6773	5.00042	6.75177e-06	-0.0484123	5.74157e-06	2.03265e-05
1	3.16228e-08	13.5226	5.00023	6.75066e-06	-0.0484123	6.70193e-06	2.37264e-05
1	3.98107e-08	13.3679	5.00004	6.74956e-06	-0.0484123	7.82291e-06	2.76949e-05
1	5.01187e-08	13.2133	5.00035	6.75136e-06	-0.0484123	9.1314e-06	3.23273e-05
1	6.30957e-08	13.0586	5.00016	6.75025e-06	-0.0484123	1.06587e-05	3.77345e-05
1	7.94328e-08	12.904	5.00047	6.75205e-06	-0.0484123	1.24416e-05	4.40461e-05
1	1e-07	12.7493	5.00028	6.75095e-06	-0.0484122	1.45226e-05	5.14133e-05
1	1.25893e-07	12.5946	5.00009	6.74984e-06	-0.0484122	1.69517e-05	6.00129e-05
1	1.58489e-07	12.44	5.0004	6.75164e-06	-0.0484122	1.97871e-05	7.00509e-05
1	1.99526e-07	12.2853	5.00021	6.75054e-06	-0.0484122	2.30967e-05	8.17678e-05
1	2.51189e-07	12.1306	5.00002	6.74943e-06	-0.0484122	2.696e-05	9.54446e-05
1	3.16228e-07	11.976	5.00033	6.75123e-06	-0.0484122	3.14694e-05	0.000111409
1	3.98107e-07	11.8213	5.00014	6.75013e-06	-0.0484122	3.6733e-05	0.000130044
0.999999	5.01187e-07	11.6667	5.00045	6.75193e-06	-0.0484121	4.28771e-05	0.000151795
0.999999	6.30957e-07	11.512	5.00026	6.75082e-06	-0.0484121	5.00489e-05	0.000177185
0.999999	7.94328e-07	11.3573	5.00007	6.74972e-06	-0.048412	5.84202e-05	0.000206821
0.999999	1e-06	11.2027	5.00038	6.75152e-06	-0.048412	6.81918e-05	0.000241415
0.999999	1.25893e-06	11.048	5.00019	6.75042e-06	-0.0484119	7.95978e-05	0.000281795
0.999998	1.58489e-06	10.8933	5	6.74932e-06	-0.0484118	9.29116e-05	0.000328928
0.999998	1.99526e-06	10.7387	5.00031	6.75112e-06	-0.0484117	0.000108452	0.000383946
0.999997	2.51189e-06	10.584	5.00012	6.75002e-06	-0.0484115	0.000126592	0.000448166
0.999997	3.16228e-06	10.4294	5.00043	6.75183e-06	-0.0484113	0.000147767	0.000523127
0.999996	3.98107e-06	10.2747	5.00024	6.75073e-06	-0.0484111	0.000172483	0.000610627
0.999995	5.01187e-06	10.12	5.00006	6.74963e-06	-0.0484108	0.000201333	0.000712762
0.999994	6.30957e-06	9.9654	5.00037	6.75145e-06	-0.0484104	0.000235009	0.00083198
0.999992	7.94328e-06	9.8107	5.00018	6.75036e-06	-0.0484099	0.000274317	0.000971139
0.99999	1e-05	9.6561	5.00049	6.75218e-06	-0.0484093	0.0003202	0.00113357
0.999987	1.25893e-05	9.5014	5.00031	6.7511e-06	-0.0484086	0.000373758	0.00132318
0.999984	1.58489e-05	9.3467	5.00012	6.75002e-06	-0.0484076	0.000436275	0.00154449
0.99998	1.99526e-05	9.1921	5.00044	6.75186e-06	-0.0484064	0.000509249	0.00180282
0.999975	2.51189e-05	9.0374	5.00026	6.75081e-06	-0.0484049	0.000594428	0.00210436
0.999968	3.16228e-05	8.8827	5.00008	6.74976e-06	-0.0484029	0.000693856	0.00245633
0.99996	3.98107e-05	8.7281	5.0004	6.75164e-06	-0.0484005	0.000809914	0.00286717
0.99995	5.01187e-05	8.5734	5.00023	6.75063e-06	-0.0483975	0.000945387	0.00334672
0.999937	6.30957e-05	8.4187	5.00006	6.74965e-06	-0.0483936	0.00110352	0.00390647
0.999921	7.94328e-05	8.2641	5.0004	6.75161e-06	-0.0483888	0.00128811	0.00455983
0.9999	0.0001	8.1094	5.00024	6.7507e-06	-0.0483827	0.00150357	0.00532245
0.999874	0.000125893	7.9547	5.00009	6.74983e-06	-0.0483751	0.00175507	0.0062126
0.999842	0.000158489	7.8001	5.00045	6.75194e-06	-0.0483655	0.00204866	0.00725158
0.9998	0.000199526	7.6454	5.00033	6.75122e-06	-0.0483534	0.00239135	0.00846426
0.999749	0.000251189	7.4907	5.00023	6.75059e-06	-0.0483382	0.00279139	0.00987968
0.999684	0.000316228	7.336	5.00014	6.75009e-06	-0.048319	0.00325835	0.0115317
0.999602	0.000398107	7.1813	5.00009	6.74974e-06	-0.048295	0.00380346	0.0134598
0.999499	0.000501187	7.0266	5.00006	6.74958e-06	-0.0482647	0.00443978	0.01571
0.999369	0.000630957	6.8719	5.00008	6.74965e-06	-0.0482267	0.00518261	0.0183361
0.999206	0.000794328	6.7172	5.00016	6.75001e-06	-0.048179	0.0060498	0.0214007
0.999	0.001	6.5625	5.0003	6.75073e-06	-0.048119	0.00706217	0.0249768
0.998741	0.00125893	6.4077	5.00002	6.74899e-06	-0.0480437	0.0082441	0.0291493
0.998415	0.00158489	6.253	5.00035	6.7507e-06	-0.0479493	0.00962404	0.0340174
0.998005	0.00199526	6.0982	5.00032	6.75017e-06	-0.0478309	0.0112353	0.0396961
0.997488	0.00251189	5.9434	5.00044	6.75044e-06	-0.0476826	0.0131166	0.0463194
0.996838	0.00316228	5.7885	5.00028	6.74878e-06	-0.0474972	0.0153137	0.0540427
0.996019	0.00398107	5.6336	5.00036	6.74828e-06	-0.0472655	0.0178797	0.0630463
0.994988	0.00501187	5.4786	5.00027	6.74624e-06	-0.0469764	0.020877	0.073539
0.99369	0.00630957	5.3235	5.00006	6.74288e-06	-0.0466164	0.0243786	0.0857615
0.992057	0.00794328	5.1684	5.00035	6.74133e-06	-0.0461691	0.0284703	0.0999911
