T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	13.9586	5.00028	6.75095e-06	-0.122852	4.33363e-06	2.49324e-06
1	1.25893e-08	13.8043	5.00046	6.752e-06	-0.122852	5.05683e-06	2.90932e-06
1	1.58489e-08	13.6499	5.00048	6.75208e-06	-0.122852	5.90113e-06	3.39507e-06
1	1.99526e-08	13.4954	5.00026	6.75081e-06	-0.122852	6.88675e-06	3.96212e-06
1	2.51189e-08	13.3409	5.00025	6.75076e-06	-0.122852	8.03734e-06	4.62408e-06
1	3.16228e-08	13.1864	5.00041	6.7517e-06	-0.122852	9.38048e-06	5.39682e-06
1	3.98107e-08	13.0318	5.0002	6.7505e-06	-0.122852	1.09484e-05	6.29886e-06
1	5.01187e-08	12.8772	5.0001	6.74992e-06	-0.122852	1.27786e-05	7.35183e-06
1	6.30957e-08	12.7226	5.00009	6.74982e-06	-0.122852	1.4915e-05	8.58096e-06
1	7.94328e-08	12.568	5.00014	6.75012e-06	-0.122852	1.74088e-05	1.00157e-05
1	1e-07	12.4134	5.00024	6.75073e-06	-0.122852	2.03198e-05	1.16905e-05
1	1.25893e-07	12.2588	5.00039	6.75158e-06	-0.122852	2.37178e-05	1.36455e-05
1	1.58489e-07	12.1041	5.00007	6.74972e-06	-0.122852	2.76842e-05	1.59274e-05
1	1.99526e-07	11.9495	5.00028	6.75093e-06	-0.122852	3.23141e-05	1.85911e-05
1	2.51189e-07	11.7948	5.00001	6.74935e-06	-0.122851	3.77185e-05	2.17004e-05
1	3.16228e-07	11.6402	5.00025	6.75077e-06	-0.122851	4.40268e-05	2.53297e-05
1	3.98107e-07	11.4855	5.00001	6.74937e-06	-0.122851	5.13903e-05	2.95661e-05
0.999999	5.01187e-07	11.3309	5.00028	6.75093e-06	-0.122851	5.99856e-05	3.45112e-05
0.999999	6.30957e-07	11.1762	5.00006	6.74964e-06	-0.122851	7.00185e-05	4.02834e-05
0.999999	7.94328e-07	11.0216	5.00034	6.7513e-06	-0.122851	8.17296e-05	4.70211e-05
0.999999	1e-06	10.8669	5.00013	6.75008e-06	-0.122851	9.53996e-05	5.48858e-05
0.999999	1.25893e-06	10.7123	5.00043	6.75179e-06	-0.122851	0.000111356	6.40659e-05
0.999998	1.58489e-06	10.5576	5.00023	6.75062e-06	-0.122851	0.000129982	7.47816e-05
0.999998	1.99526e-06	10.4029	5.00003	6.74947e-06	-0.12285	0.000151723	8.72897e-05
0.999997	2.51189e-06	10.2483	5.00033	6.75124e-06	-0.12285	0.0001771	0.00010189
0.999997	3.16228e-06	10.0936	5.00014	6.75012e-06	-0.12285	0.000206722	0.000118932
0.999996	3.98107e-06	9.939	5.00045	6.75192e-06	-0.122849	0.000241299	0.000138825
0.999995	5.01187e-06	9.7843	5.00026	6.75082e-06	-0.122849	0.00028166	0.000162045
0.999994	6.30957e-06	9.6296	5.00007	6.74974e-06	-0.122848	0.000328772	0.000189149
0.999992	7.94328e-06	9.475	5.00039	6.75158e-06	-0.122847	0.000383763	0.000220787
0.99999	1e-05	9.3203	5.00021	6.75053e-06	-0.122846	0.000447954	0.000257717
0.999987	1.25893e-05	9.1656	5.00003	6.74949e-06	-0.122844	0.000522881	0.000300823
0.999984	1.58489e-05	9.011	5.00036	6.75139e-06	-0.122842	0.000610342	0.00035114
0.99998	1.99526e-05	8.8563	5.00019	6.75041e-06	-0.12284	0.000712433	0.000409873
0.999975	2.51189e-05	8.7016	5.00003	6.74947e-06	-0.122837	0.000831602	0.000478429
0.999968	3.16228e-05	8.547	5.00037	6.75148e-06	-0.122833	0.000970705	0.000558453
0.99996	3.98107e-05	8.3923	5.00023	6.75064e-06	-0.122829	0.00113308	0.000651863
0.99995	5.01187e-05	8.2376	5.00009	6.74987e-06	-0.122823	0.00132262	0.000760896
0.999937	6.30957e-05	8.083	5.00048	6.75209e-06	-0.122815	0.00154386	0.000888168
0.999921	7.94328e-05	7.9283	5.00038	6.75152e-06	-0.122806	0.00180213	0.00103673
0.9999	0.0001	7.7736	5.0003	6.75108e-06	-0.122794	0.00210361	0.00121014
0.999874	0.000125893	7.6189	5.00026	6.75083e-06	-0.122779	0.00245553	0.00141255
0.999842	0.000158489	7.4642	5.00025	6.75079e-06	-0.12276	0.00286636	0.00164883
0.9998	0.000199526	7.3095	5.00029	6.75104e-06	-0.122736	0.00334595	0.00192462
0.999749	0.000251189	7.1548	5.00039	6.75165e-06	-0.122707	0.00390583	0.00224656
0.999684	0.000316228	7	5.00006	6.7498e-06	-0.122669	0.00455947	0.00262235
0.999602	0.000398107	6.8453	5.00033	6.75142e-06	-0.122622	0.00532259	0.003061
0.999499	0.000501187	6.6905	5.00022	6.75087e-06	-0.122563	0.00621358	0.00357304
0.999369	0.000630957	6.5357	5.00027	6.75124e-06	-0.122489	0.00725395	0.00417075
0.999206	0.000794328	6.3808	5	6.74988e-06	-0.122395	0.00846884	0.00486846
0.999	0.001	6.226	5.00048	6.75292e-06	-0.122278	0.00988767	0.00568294
0.998741	0.00125893	6.071	5.00026	6.75206e-06	-0.122131	0.0115449	0.00663372
0.998415	0.00158489	5.916	5.00043	6.75364e-06	-0.121947	0.013481	0.00774365
0.998005	0.00199526	5.7608	5.0001	6.75254e-06	-0.121716	0.0157433	0.00903943
0.997488	0.00251189	5.6056	5.00039	6.75547e-06	-0.121427	0.0183875	0.0105522
0.996838	0.00316228	5.4502	5.00047	6.75778e-06	-0.121066	0.0214792	0.0123185
0.996019	0.00398107	5.2945	5.00006	6.75808e-06	-0.120616	0.0250959	0.0143808
0.994988	0.00501187	5.1387	5.00043	6.7642e-06	-0.120054	0.0293291	0.0167892
0.99369	0.00630957	4.9825	5.00043	6.77007e-06	-0.119356	0.0342875	0.019602
0.992057	0.00794328	4.8258	5.00002	6.77627e-06	-0.118489	0.0401009	0.0228878
