# Filename: 3Dvlt_macro_cp_P18.180_DK05e-07_i47.dat
# Source: 3Dvlt_macro_cp.c
# Source version: 7 (2011 Oct 20 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6, R=8.31447
# Parameter values: N=3, Kthresh=5, DK0=5e-07, dl=0.0001
# Parameter values: P=18.18, Cc=0.667831, K0c=0.408942, Tc=1.95399
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0	cp
       0.99999999	            1e-08	 14.2080999999802	 5.00047929343967	6.75210222219e-06	-0.0682223620719796	3.37685338434023e-06	8.25753625671389e-06	 28858955.2567537
0.999999985081753	1.49182469764127e-08	 13.9394999999809	 5.00048240334484	6.75212033886072e-06	-0.0682223603031841	4.41737198809778e-06	1.08019522970304e-05	 12682881.2798347
0.999999977744591	2.22554092849247e-08	 13.6707999999815	 5.00010875053995	6.74994442468552e-06	-0.0682223576644565	5.77865074485783e-06	1.41307341553642e-05	  5526865.5943343
0.999999966798831	3.32011692273655e-08	 13.4021999999821	 5.00031742670414	6.7511594242596e-06	-0.0682223537279362	7.55955218570574e-06	1.84856337261113e-05	  2379676.0965538
0.999999950469676	4.95303242439512e-08	 13.1334999999827	  5.0000819463721	6.74978839567362e-06	-0.068222347855339	9.88941367806062e-06	2.4182924006945e-05	 1005313.52966493
0.999999926109439	7.38905609893065e-08	 12.8648999999834	 5.00038287952581	6.75154062027215e-06	-0.068222339094465	1.29374349551073e-05	3.16363546846838e-05	 412834.072123012
0.999999889768236	1.10231763806416e-07	  12.596199999984	 5.00020942003093	6.75053050236337e-06	-0.0682223260247843	1.69249752005795e-05	4.13872224961356e-05	 162118.747563533
0.999999835553532	1.64446467710971e-07	 12.3274999999846	 5.00005262067071	6.7496176980395e-06	-0.0682223065271465	2.21416177671767e-05	5.41436545940627e-05	 59354.4000911646
0.999999754674698	2.45325301971094e-07	 12.0588999999852	 5.00040642129743	6.75167773910477e-06	-0.0682222774401514	2.89662034286593e-05	7.08320414067671e-05	 19411.7991355996
0.999999634017656	3.6598234443678e-07	 11.7901999999859	 5.00026846871468	6.75087432589793e-06	-0.0682222340475995	3.78943552391129e-05	9.26643431932841e-05	 5275.42651686283
  0.9999994540185	5.45981500331442e-07	 11.5214999999865	 5.00013575119693	6.75010160592152e-06	-0.0682221693138295	4.95744519948739e-05	0.000121226055369137	 1105.77716180609
0.999999185491313	8.14508686649681e-07	 11.2527999999871	 5.00000670102044	6.74935043111319e-06	-0.0682220727430622	6.48547277277254e-05	0.00015859137896472	 279.458553789691
0.999998784895825	1.21510417518735e-06	 10.9841999999877	 5.00037965976508	6.75152186789049e-06	-0.0682219286778548	8.48448589076487e-05	0.000207473814992157	 218.561662888694
0.999998187277581	1.81272241875151e-06	 10.7154999999884	 5.00025546704257	6.75079861857086e-06	-0.0682217137609415	0.000110996599145406	0.000271423329708388	 211.088558690083
0.999997295735926	2.70426407426153e-06	  10.446799999989	 5.00013328099761	6.75008722771329e-06	-0.068221393149306	0.000145209151353273	0.000355083998332896	 204.197720092634
0.999995965712065	4.03428793492735e-06	 10.1780999999896	 5.00001324893857	6.74938854475291e-06	-0.0682209148674005	0.000189967141967683	0.000464531346523681	 197.448674941522
0.999993981549621	6.01845037872082e-06	 9.90949999999024	 5.00039519159662	6.7516123396212e-06	-0.0682202013856485	0.000248521038917317	0.000607713431848096	 190.868334443583
0.999991021527084	8.97847291650418e-06	 9.64079999999087	 5.00028139704832	6.75094962590754e-06	-0.0682191370624175	0.000325123382333118	0.000795028310127165	 184.230039368129
0.999986605692356	1.33943076439442e-05	  9.3720999999915	 5.00017270559887	6.75031677768513e-06	-0.0682175494209306	0.000425337516802207	0.0010400786050474	 177.605934354758
0.999980018041049	1.99819589510412e-05	 9.10339999999212	 5.00007145780245	6.74972740722494e-06	-0.0682151812417994	0.000556441899507585	0.00136065942729591	 170.876908603271
 0.99997019042013	2.98095798704173e-05	 8.83479999999275	 5.00048052810815	6.75210953975307e-06	-0.0682116489807752	0.000727958886059864	0.00178004996996842	 164.153388337336
0.999955529332523	4.44706674769986e-05	 8.56609999999337	 5.00040658966726	6.75167896378597e-06	-0.0682063808424778	0.00095234730556544	0.00232870423115777	 157.370270291515
0.999933657559937	6.63424400627789e-05	   8.297399999994	 5.00035695631566	6.7513901143617e-06	-0.0681985246221905	0.0012459079984725	0.00304645978437169	 150.526212685481
0.999901028709413	9.89712905874393e-05	 8.02869999999463	 5.00034355282342	6.75131250583586e-06	-0.068186810692655	0.00162997047250312	0.00398542867244072	 143.702688302975
0.999852352184344	0.000147647815655773	 7.75999999999525	 5.00038418677002	6.75155004802073e-06	-0.0681693485847691	0.00213244674241468	0.00521377583471819	 136.844082774425
0.999779735342052	0.000220264657948067	 7.49119999999588	 5.00000611823679	6.74935057771422e-06	-0.0681433255539205	0.00278986836876726	0.00682065890394343	 129.926490282922
0.999671403743256	0.000328596256744433	 7.22249999999651	 5.00024767847582	6.75076017300147e-06	-0.0681045610833508	0.00365005678821356	0.00892267714704253	 122.911466416352
0.999509791988636	0.000490208011363818	 6.95369999999713	 5.00016949322389	6.75031152077459e-06	-0.0680468508637993	0.00477563566909075	0.0116723023622802	 115.947403900025
0.999268695581666	0.000731304418334156	 6.68489999999776	 5.00035939725238	6.75143015876651e-06	-0.0679610055817949	0.00624864767468281	0.0152688598564988	 108.888253347944
0.998909022007235	0.00109097799276508	 6.41599999999839	 5.00045032172713	6.75198478149192e-06	-0.0678334521704445	0.00817665589068925	0.0199728456333756	 101.792220180885
 0.99837245208581	0.00162754791419004	 6.14689999999901	 5.00014065954229	6.75023028896104e-06	-0.0676442174710357	0.0107008301538466	0.0261245217433741	 94.7038132050012
0.997571983825017	0.00242801617498324	 5.87769999999964	 5.00022559517658	6.75081996121965e-06	-0.0673640592357501	0.0140067353371143	0.0341679918622604	 87.6419587491379
0.996377825503888	0.00362217449611248	 5.60820000000027	 5.00014963972606	6.7505632224616e-06	-0.0669504573668251	0.0183388749137507	0.0446822496401553	 80.4813681576552
0.994596350627533	0.00540364937246693	  5.3383000000009	 5.00007834722849	6.75050954625014e-06	-0.0663421552087115	0.0240205295047924	0.0584208305284128	 73.3465083622564
 0.99193870240876	0.00806129759123991	 5.06780000000153	 5.00001279322553	6.75083125482675e-06	-0.0654520025071681	0.0314813639479984	0.0763618891841794	 66.1359488823023
0.987973957158352	0.0120260428416478	 4.79650000000216	 5.00046218374822	6.75481590244257e-06	-0.064158108014951	0.0412968251401279	0.0997701098224848	 59.0315218357022
0.982059252273938	0.0179407477260622	  4.5237000000028	 5.00021534431485	6.75602842232358e-06	-0.062293961817194	0.0542463798516592	0.130270698259347	 51.8785624567249
