0.95	0.05	1.52	0.673263	0.855247	1.69775e-06
0.95	0.05	1.56	0.671686	0.853245	1.3155e-06
0.95	0.05	1.6	0.670264	0.851438	1.01319e-06
0.95	0.05	1.64	0.668987	0.849816	7.75641e-07
0.95	0.05	1.68	0.667848	0.848369	5.90177e-07
0.95	0.05	1.72	0.666836	0.847084	4.46314e-07
0.95	0.05	1.76	0.665944	0.845951	3.35447e-07
0.95	0.05	1.8	0.665162	0.844957	2.50564e-07
0.95	0.05	1.84	0.66448	0.844091	1.86e-07
0.95	0.05	1.88	0.663888	0.843339	1.37214e-07
0.95	0.05	1.92	0.663379	0.842692	1.00592e-07
0.95	0.05	1.96	0.662942	0.842137	7.32828e-08
0.95	0.05	2	0.662571	0.841665	5.30523e-08
0.95	0.05	2.04	0.662256	0.841266	3.81649e-08
0.95	0.05	2.08	0.661992	0.84093	2.7282e-08
0.95	0.05	2.12	0.661771	0.84065	1.93792e-08
0.95	0.05	2.16	0.661588	0.840417	1.36785e-08
0.95	0.05	2.2	0.661436	0.840224	9.59352e-09
0.95	0.05	2.24	0.661312	0.840067	6.68581e-09
0.95	0.05	2.28	0.661211	0.839938	4.6298e-09
0.95	0.05	2.32	0.661129	0.839834	3.18568e-09
0.95	0.05	2.36	0.661063	0.83975	2.17806e-09
0.95	0.05	2.4	0.66101	0.839683	1.47967e-09
0.95	0.05	2.44	0.660968	0.83963	9.98814e-10
0.95	0.05	2.48	0.660935	0.839588	6.6993e-10
0.95	0.05	2.52	0.660909	0.839555	4.46476e-10
0.95	0.05	2.56	0.660889	0.839529	2.95658e-10
0.95	0.05	2.6	0.660873	0.839509	1.94538e-10
0.95	0.05	2.64	0.660861	0.839494	1.27186e-10
0.95	0.05	2.68	0.660852	0.839482	8.26225e-11
0.95	0.05	2.72	0.660845	0.839473	5.33308e-11
0.95	0.05	2.76	0.660839	0.839466	3.42041e-11
0.95	0.05	2.8	0.660835	0.839461	2.17972e-11
0.95	0.05	2.84	0.660832	0.839458	1.3802e-11
0.95	0.05	2.88	0.66083	0.839455	8.68372e-12
0.95	0.05	2.92	0.660829	0.839453	5.42862e-12
0.95	0.05	2.96	0.660827	0.839451	3.37205e-12
0.95	0.05	3	0.660827	0.83945	2.08123e-12
0.95	0.05	3.04	0.660826	0.839449	1.27634e-12
0.95	0.05	3.08	0.660826	0.839449	7.77736e-13
0.95	0.05	3.12	0.660825	0.839448	4.7089e-13
0.95	0.05	3.16	0.660825	0.839448	2.83287e-13
0.95	0.05	3.2	0.660825	0.839448	1.69338e-13
0.95	0.05	3.24	0.660825	0.839448	1.00578e-13
0.95	0.05	3.28	0.660825	0.839448	5.93571e-14
0.95	0.05	3.32	0.660825	0.839448	3.48067e-14
0.95	0.05	3.36	0.660825	0.839447	2.02802e-14
0.95	0.05	3.4	0.660825	0.839447	1.1741e-14
0.95	0.05	3.44	0.660825	0.839447	6.75391e-15
0.95	0.05	3.48	0.660824	0.839447	3.86036e-15
0.95	0.05	3.52	0.660824	0.839447	2.1924e-15
0.95	0.05	3.56	0.660824	0.839447	1.23718e-15
0.95	0.05	3.6	0.660824	0.839447	6.93691e-16
0.95	0.05	3.64	0.660824	0.839447	3.86474e-16
0.95	0.05	3.68	0.660824	0.839447	2.13942e-16
0.95	0.05	3.72	0.660824	0.839447	1.17677e-16
0.95	0.05	3.76	0.660824	0.839447	6.43141e-17
0.95	0.05	3.8	0.660824	0.839447	3.49255e-17
0.95	0.05	3.84	0.660824	0.839447	1.88451e-17
0.95	0.05	3.88	0.660824	0.839447	1.01036e-17
0.95	0.05	3.92	0.660824	0.839447	5.38238e-18
0.95	0.05	3.96	0.660824	0.839447	2.849e-18
0.95	0.05	4	0.660824	0.839447	1.49841e-18
0.95	0.05	4.04	0.660824	0.839447	7.83053e-19
0.95	0.05	4.08	0.660824	0.839447	4.06604e-19
0.95	0.05	4.12	0.660824	0.839447	2.09784e-19
0.95	0.05	4.16	0.660824	0.839447	1.07546e-19
0.95	0.05	4.2	0.660824	0.839447	5.47817e-20
0.95	0.05	4.24	0.660824	0.839447	2.77267e-20
0.95	0.05	4.28	0.660824	0.839447	1.39438e-20
0.95	0.05	4.32	0.660824	0.839447	6.96761e-21
0.95	0.05	4.36	0.660824	0.839447	3.45946e-21
0.95	0.05	4.4	0.660824	0.839447	1.70668e-21
0.95	0.05	4.44	0.660824	0.839447	8.366e-22
0.95	0.05	4.48	0.660824	0.839447	4.07477e-22
0.95	0.05	4.52	0.660824	0.839447	1.97201e-22
0.95	0.05	4.56	0.660824	0.839447	9.4828e-23
0.95	0.05	4.6	0.660824	0.839447	4.5309e-23
0.95	0.05	4.64	0.660824	0.839447	2.15106e-23
0.95	0.05	4.68	0.660824	0.839447	1.01471e-23
0.95	0.05	4.72	0.660824	0.839447	4.75609e-24
0.95	0.05	4.76	0.660824	0.839447	2.21503e-24
0.95	0.05	4.8	0.660824	0.839447	1.02502e-24
0.95	0.05	4.84	0.660824	0.839447	4.71304e-25
0.95	0.05	4.88	0.660824	0.839447	2.15324e-25
0.95	0.05	4.92	0.660824	0.839447	9.77474e-26
0.95	0.05	4.96	0.660824	0.839447	4.40898e-26
0.95	0.05	5	0.660824	0.839447	1.97602e-26
0.95	0.05	5.04	0.660824	0.839447	8.79965e-27
0.95	0.05	5.08	0.660824	0.839447	3.89368e-27
0.95	0.05	5.12	0.660824	0.839447	1.71189e-27
0.95	0.05	5.16	0.660824	0.839447	7.47844e-28
0.95	0.05	5.2	0.660824	0.839447	3.24614e-28
0.95	0.05	5.24	0.660824	0.839447	1.40005e-28
0.95	0.05	5.28	0.660824	0.839447	5.99987e-29
0.95	0.05	5.32	0.660824	0.839447	2.55482e-29
0.95	0.05	5.36	0.660824	0.839447	1.08093e-29
0.95	0.05	5.4	0.660824	0.839447	4.54422e-30
0.95	0.05	5.44	0.660824	0.839447	1.89819e-30
0.95	0.05	5.48	0.660824	0.839447	7.87844e-31
0.95	0.05	5.52	0.660824	0.839447	3.24909e-31
0.95	0.05	5.56	0.660824	0.839447	1.33139e-31
0.95	0.05	5.6	0.660824	0.839447	5.42084e-32
0.95	0.05	5.64	0.660824	0.839447	2.19306e-32
0.95	0.05	5.68	0.660824	0.839447	8.81565e-33
0.95	0.05	5.72	0.660824	0.839447	3.52111e-33
0.95	0.05	5.76	0.660824	0.839447	1.39741e-33
0.95	0.05	5.8	0.660824	0.839447	5.5105e-34
0.95	0.05	5.84	0.660824	0.839447	2.15913e-34
0.95	0.05	5.88	0.660824	0.839447	8.40593e-35
0.95	0.05	5.92	0.660824	0.839447	3.25173e-35
0.95	0.05	5.96	0.660824	0.839447	1.24986e-35
0.95	0.05	6	0.660824	0.839447	4.77345e-36
0.95	0.05	6.04	0.660824	0.839447	1.81144e-36
0.95	0.05	6.08	0.660824	0.839447	6.83021e-37
0.95	0.05	6.12	0.660824	0.839447	2.55897e-37
0.95	0.05	6.16	0.660824	0.839447	9.52618e-38
0.95	0.05	6.2	0.660824	0.839447	3.52364e-38
0.95	0.05	6.24	0.660824	0.839447	1.29505e-38
0.95	0.05	6.28	0.660824	0.839447	4.72934e-39
0.95	0.05	6.32	0.660824	0.839447	1.71607e-39
0.95	0.05	6.36	0.660824	0.839447	6.18718e-40
0.95	0.05	6.4	0.660824	0.839447	2.21651e-40
0.95	0.05	6.44	0.660824	0.839447	7.88983e-41
0.95	0.05	6.48	0.660824	0.839447	2.79053e-41
0.95	0.05	6.52	0.660824	0.839447	9.80676e-42
0.95	0.05	6.56	0.660824	0.839447	3.42441e-42
0.95	0.05	6.6	0.660824	0.839447	1.18814e-42
0.95	0.05	6.64	0.660824	0.839447	4.09608e-43
0.95	0.05	6.68	0.660824	0.839447	1.40311e-43
0.95	0.05	6.72	0.660824	0.839447	4.77567e-44
0.95	0.05	6.76	0.660824	0.839447	1.6151e-44
0.95	0.05	6.8	0.660824	0.839447	5.4273e-45
0.95	0.05	6.84	0.660824	0.839447	1.81213e-45
0.95	0.05	6.88	0.660824	0.839447	6.01197e-46
0.95	0.05	6.92	0.660824	0.839447	1.98182e-46
0.95	0.05	6.96	0.660824	0.839447	6.49132e-47
0.95	0.05	7	0.660824	0.839447	2.11262e-47
0.95	0.05	7.04	0.660824	0.839447	6.83176e-48
0.95	0.05	7.08	0.660824	0.839447	2.19515e-48
0.95	0.05	7.12	0.660824	0.839447	7.00835e-49
0.95	0.05	7.16	0.660824	0.839447	2.22325e-49
0.95	0.05	7.2	0.660824	0.839447	7.00782e-50
0.95	0.05	7.24	0.660824	0.839447	2.19481e-50
0.95	0.05	7.28	0.660824	0.839447	6.8302e-51
0.95	0.05	7.32	0.660824	0.839447	2.11198e-51
0.95	0.05	7.36	0.660824	0.839447	6.48885e-52
0.95	0.05	7.4	0.660824	0.839447	1.98092e-52
0.95	0.05	7.44	0.660824	0.839447	6.00878e-53
0.95	0.05	7.48	0.660824	0.839447	1.81104e-53
0.95	0.05	7.52	0.660824	0.839447	5.42361e-54
0.95	0.05	7.56	0.660824	0.839447	1.61388e-54
0.95	0.05	7.6	0.660824	0.839447	4.77172e-55
0.95	0.05	7.64	0.660824	0.839447	1.40184e-55
0.95	0.05	7.68	0.660824	0.839447	4.0921e-56
0.95	0.05	7.72	0.660824	0.839447	1.1869e-56
0.95	0.05	7.76	0.660824	0.839447	3.42059e-57
0.95	0.05	7.8	0.660824	0.839447	9.79512e-58
0.95	0.05	7.84	0.660824	0.839447	2.78702e-58
0.95	0.05	7.88	0.660824	0.839447	7.87937e-59
0.95	0.05	7.92	0.660824	0.839447	2.21342e-59
0.95	0.05	7.96	0.660824	0.839447	6.17813e-60
0.95	0.05	8	0.660824	0.839447	1.71345e-60
0.95	0.05	8.04	0.660824	0.839447	4.7218e-61
0.95	0.05	8.08	0.660824	0.839447	1.2929e-61
0.95	0.05	8.12	0.660824	0.839447	3.51758e-62
0.95	0.05	8.16	0.660824	0.839447	9.50918e-63
0.95	0.05	8.2	0.660824	0.839447	2.55425e-63
0.95	0.05	8.24	0.660824	0.839447	6.81719e-64
0.95	0.05	8.28	0.660824	0.839447	1.80788e-64
0.95	0.05	8.32	0.660824	0.839447	4.7638e-65
0.95	0.05	8.36	0.660824	0.839447	1.24727e-65
0.95	0.05	8.4	0.660824	0.839447	3.24479e-66
0.95	0.05	8.44	0.660824	0.839447	8.38754e-67
0.95	0.05	8.48	0.660824	0.839447	2.15429e-67
0.95	0.05	8.52	0.660824	0.839447	5.49788e-68
0.95	0.05	8.56	0.660824	0.839447	1.39415e-68
0.95	0.05	8.6	0.660824	0.839447	3.51271e-69
0.95	0.05	8.64	0.660824	0.839447	8.79422e-70
0.95	0.05	8.68	0.660824	0.839447	2.18763e-70
0.95	0.05	8.72	0.660824	0.839447	5.40719e-71
0.95	0.05	8.76	0.660824	0.839447	1.32798e-71
0.95	0.05	8.8	0.660824	0.839447	3.24065e-72
0.95	0.05	8.84	0.660824	0.839447	7.8577e-73
0.95	0.05	8.88	0.660824	0.839447	1.89313e-73
0.95	0.05	8.92	0.660824	0.839447	4.53195e-74
0.95	0.05	8.96	0.660824	0.839447	1.07798e-74
0.95	0.05	9	0.660824	0.839447	2.54777e-75
0.95	0.05	9.04	0.660824	0.839447	5.98317e-76
0.95	0.05	9.08	0.660824	0.839447	1.39612e-76
0.95	0.05	9.12	0.660824	0.839447	3.23696e-77
0.95	0.05	9.16	0.660824	0.839447	7.45714e-78
0.95	0.05	9.2	0.660824	0.839447	1.70698e-78
0.95	0.05	9.24	0.660824	0.839447	3.88247e-79
0.95	0.05	9.28	0.660824	0.839447	8.77421e-80
0.95	0.05	9.32	0.660824	0.839447	1.97029e-80
0.95	0.05	9.36	0.660824	0.839447	4.39617e-81
0.95	0.05	9.4	0.660824	0.839447	9.7463e-82
0.95	0.05	9.44	0.660824	0.839447	2.14698e-82
0.95	0.05	9.48	0.660824	0.839447	4.69934e-83
0.95	0.05	9.52	0.660824	0.839447	1.02204e-83
0.95	0.05	9.56	0.660824	0.839447	2.20862e-84
0.95	0.05	9.6	0.660824	0.839447	4.74238e-85
0.95	0.05	9.64	0.660824	0.839447	1.0118e-85
0.95	0.05	9.68	0.660824	0.839447	2.14492e-86
0.95	0.05	9.72	0.660824	0.839447	4.51807e-87
0.95	0.05	9.76	0.660824	0.839447	9.45618e-88
0.95	0.05	9.8	0.660824	0.839447	1.96653e-88
0.95	0.05	9.84	0.660824	0.839447	4.06357e-89
0.95	0.05	9.88	0.660824	0.839447	8.34329e-90
0.95	0.05	9.92	0.660824	0.839447	1.70211e-90
0.95	0.05	9.96	0.660824	0.839447	3.45034e-91
0.95	0.05	10	0.660824	0.839447	6.94956e-92
