T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
0.994988	0.00501187	4.3328	192.678	5.00021	6.69298e-06	-0.0447982	0.0656564	0.211315	38.5339	7.06228	1.0669
0.995533	0.00446684	4.4117	208.496	5.00004	6.70281e-06	-0.0456562	0.0606732	0.195383	41.6988	7.03442	1.06268
0.996019	0.00398107	4.4917	225.861	5.0002	6.71254e-06	-0.0464428	0.0560101	0.180455	45.1704	7.00945	1.0589
0.996452	0.00354813	4.5728	244.941	5.00042	6.72105e-06	-0.0471622	0.0516493	0.166478	48.9842	6.98709	1.05552
0.996838	0.00316228	4.655	265.926	5.00036	6.7266e-06	-0.0478187	0.047573	0.153398	53.1815	6.96708	1.05249
0.997182	0.00281838	4.7384	289.056	5.00005	6.72961e-06	-0.0484165	0.0437636	0.141164	57.8106	6.94918	1.04978
0.997488	0.00251189	4.8233	314.668	5.0004	6.73556e-06	-0.0489599	0.0402043	0.129722	62.9287	6.93317	1.04735
0.997761	0.00223872	4.9096	343.03	5.00017	6.7374e-06	-0.0494529	0.0368784	0.119024	68.6038	6.91885	1.04519
0.998005	0.00199526	4.9977	374.623	5.00043	6.74155e-06	-0.0498995	0.0337702	0.109019	74.918	6.90606	1.04325
0.998222	0.00177828	5.0876	409.862	5.00006	6.74151e-06	-0.0503036	0.0308645	0.09966	81.9712	6.89463	1.04152
0.998415	0.00158489	5.1798	449.448	5.00015	6.74372e-06	-0.0506686	0.0281465	0.0909014	89.8868	6.88443	1.03997
0.998587	0.00141254	5.2746	494.14	5.00045	6.74685e-06	-0.050998	0.0256023	0.0826991	98.8191	6.87531	1.0386
0.998741	0.00125893	5.3723	544.855	5.00028	6.74699e-06	-0.051295	0.0232185	0.0750105	108.965	6.86718	1.03736
0.998878	0.00112202	5.4736	602.941	5.00039	6.7485e-06	-0.0515623	0.0209821	0.0677949	120.579	6.85991	1.03626
0.999	0.001	5.5791	670.028	5.00024	6.74833e-06	-0.0518029	0.0188807	0.0610125	133.999	6.85343	1.03528
0.999109	0.000891251	5.6898	748.461	5.00022	6.74881e-06	-0.0520192	0.0169021	0.0546246	149.686	6.84765	1.03441
